,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance
108,146.0,1031.0,5035113224.0,4.920671722393634,370.0,2.6088054841775863,1297.0,258.97029146098555,431.9433919455474,299.0,2.0,1295.0,190.62061561200917,534.4147844915536,1.023447113586822,5035113224.0,0.0422574448171898,99024.06803772895
109,173.0,953.0,281930333.0,4.853008110115843,433.0,2.313870279463169,1154.0,249.47329420388687,446.2052578361982,327.0,109.0,1045.0,193.52059174874415,533.915779553497,0.8718724071226716,281930333.0,0.04762294235580261,85966.9275355503
110,134.0,923.0,16360335381.0,4.485666333573529,159.0,5.773916335871461,1786.0,213.88505492896695,335.41002553254475,214.0,0.0,1786.0,104.70703062824806,449.21885778689034,1.943922597237939,16360335381.0,0.07432397768136914,89297.69696361606
111,919.0,1076.0,65271957179.0,3.3450700309513177,92.0,35.293284161721715,1359.0,52.31747700463473,995.9545225401384,998.0,19.0,1340.0,37.75384040046917,998.555021301426,-3.042208036940185,65271957179.0,0.11214899589567233,5186.719598136325
112,977.0,1229.0,15558024385.0,3.8360581914419623,85.0,13.665846956153956,1662.0,84.18436564399337,1069.5828344806944,1063.0,102.0,1560.0,47.67256778585543,1078.9690580133679,-1.9258785708069461,15558024385.0,0.1041741266861137,20166.788334497895
113,109.0,280.0,99748107.0,3.274495764419738,65.0,15.327739003683112,907.0,68.51278611588613,181.89812699862952,148.0,57.0,850.0,30.990340921535605,213.46636286953355,3.1926230681983294,99748107.0,0.15562112234831704,12480.959471137825
114,137.5,1100.0,612531317.0,4.500186767635327,707.25,1.9942838066259994,1152.0,344.0488308376051,787.6645728643216,1033.0,16.0,1136.0,282.48293377024453,877.2181625877735,-0.8545906506503682,612531317.0,0.07896896543016589,149096.22542833516
115,184.0,1077.0,10355664678.0,4.379024344487024,465.5,2.4926282774682793,1238.0,294.81435414920855,819.2512397955292,1016.0,6.0,1232.0,225.3896107687368,888.8681400422892,-1.094691837439894,10355664678.0,0.08531386432552503,118913.97647572697
116,105.0,316.0,653754525.0,3.6561171460769306,75.0,17.230421271005437,1158.0,83.88070499120032,199.44663627058713,162.0,0.0,1158.0,34.653579519629226,246.6401236811894,3.433430382213103,653754525.0,0.12162136058986091,21052.389889820523
117,187.0,681.0,874415024.0,4.90461130844517,282.0,3.821166583124077,1146.0,163.70666627007736,413.3243902439024,380.0,18.0,1128.0,115.4758636711944,461.81376882155723,0.9496063479783248,874415024.0,0.039152171326591316,42434.90550267698
118,79.0,534.0,2958346877.0,4.083683341839383,105.0,8.617794598118483,1808.0,158.26001439114566,229.42111664322906,142.0,0.0,1808.0,59.85768226444238,335.31723036161725,2.4924059131475795,2958346877.0,0.09818309991215102,59803.59621555977
119,81.0,1052.0,5566674747.0,4.723984992494132,881.0,1.187014842447938,1163.0,400.177966684964,586.1586578678316,669.0,0.0,1163.0,374.6501528158587,719.3031623793038,-0.09464728563956412,5566674747.0,0.05230055257313005,173815.06721544932
120,155.0,878.0,3281444965.0,4.786843909495226,282.0,3.582230697016032,1309.0,217.9837667174143,377.3980343980344,255.0,1.0,1308.0,141.3311278075747,466.80392149408135,1.3270153107620422,3281444965.0,0.055421502305201195,75476.62475475253
121,254.0,1377.2000000000003,1650741281.0,5.209135606127733,377.0,2.5592549361444097,1828.0,299.63084844290654,906.6535294117647,1004.0,132.0,1696.0,206.02241132824878,985.4056438549438,-0.43808306627077603,1650741281.0,0.043035294117647054,149003.6605463668
122,246.0,990.0,1344004197.0,4.8761332440291705,386.0,2.5173728824150348,1153.0,232.84165958972073,490.20852968897265,363.0,4.0,1149.0,173.08364705882354,562.7462696840871,0.9295675274792518,1344004197.0,0.04838587891671203,76378.96146353093
123,241.0,1058.0,5949853719.0,4.703658587510375,609.0,1.8451746393518063,1154.0,287.577654981422,760.6364781314403,921.0,100.0,1054.0,239.53880512553005,825.3659539745427,-0.7336162288191631,5949853719.0,0.0500931822652029,102661.10611610572
124,346.0,1079.0,49083797647.0,3.8647312869107733,90.0,5.753241126863094,1588.0,192.79457279836888,920.3185136406397,1033.0,0.0,1588.0,81.30716666003524,960.9868482071402,-2.022283170832356,49083797647.0,0.1256373058021946,76509.55587737681
125,227.0,1093.0,3924592122.0,4.510400532132788,156.0,3.2709457740094887,1446.0,238.4498592457906,857.9029455393091,965.0,110.0,1336.0,147.30980228758347,911.9526196133111,-1.300297470787386,3924592122.0,0.06160597254627192,95660.11645455753
126,429.0,1086.0,15183217950.0,3.919605457880205,93.0,5.53946874769176,1234.0,182.17088308220843,930.9262757605495,1038.0,0.0,1234.0,84.48028590186864,965.0167016280086,-1.9612886733878452,15183217950.0,0.12076392958470127,64633.50351959422
127,85.80000000000001,956.8,101502953.0,4.656456950585036,328.0,3.2680741725403233,1126.0,249.7249509662473,333.21676891615544,178.0,27.0,1099.0,170.39785192404548,455.60125221787405,1.2849839871256696,101502953.0,0.06090222105126693,96539.08593557238
128,105.60000000000001,1167.0,706203871.0,4.777516057845096,951.0,1.3847459881231137,1287.0,416.1221095583642,715.160481444333,960.0,45.0,1242.0,376.8433678180414,841.6227525279471,-0.42538103572563074,706203871.0,0.048829537760724503,196874.34335302797
129,235.0,1069.0,1807518903.0,4.217805226858576,568.0,2.058970717733004,1131.0,293.66996382878665,804.9530398322851,998.0,83.0,1048.0,240.88790957667644,870.5570406390895,-0.8870209851637232,1807518903.0,0.10912877039849865,109920.16467105292
130,167.0,487.0,570718082.0,4.14518493918474,130.0,6.975002038397482,1047.0,103.96929488201403,291.51470040937846,248.0,20.0,1027.0,59.48432574563714,325.8832097450675,1.8605716041049045,570718082.0,0.07883662658385376,21219.04583897798
131,273.0,1072.0,36491615647.0,4.590643572686965,469.75,2.3517485763730512,1674.0,268.12522644134805,821.713926351837,995.0,95.0,1579.0,208.4935586224259,878.2909995222998,-0.948171611160766,36491615647.0,0.07185364225733976,96181.30308132835
132,223.0,381.0,104699035.0,3.3155812670137315,79.0,11.173776176177059,780.0,56.66347827263316,294.0811775200714,274.0,167.0,613.0,33.52678057799879,305.61068416620975,2.3980298448214095,104699035.0,0.13350113516907375,6914.151304947079
133,364.60000000000014,1092.0,2240130307.0,3.2211099228119804,48.0,5.9584007624408075,1246.0,178.54846986782965,955.5385626643296,1056.0,7.0,1239.0,60.512520787590184,990.7836262918145,-2.151190580179925,2240130307.0,0.18284582077778228,68598.24938934513
134,153.0,1054.0,44330977233.0,4.57096272546756,802.0,1.6301591170488456,1296.0,338.7345205876738,491.8518934490179,275.0,0.0,1296.0,296.4881310874816,616.4981230504742,0.63306016718721,44330977233.0,0.06087895331259063,138151.65063537355
135,423.10000000000036,1097.0,64596961964.0,2.9358047258741053,37.0,7.407370150075633,1599.0,176.46709045898538,969.0843005882168,1068.0,0.0,1599.0,34.86363117708367,1007.9499190375724,-2.4627993144267966,64596961964.0,0.2294148609467606,76838.65764129546
136,280.0,1098.0,61612839258.0,4.222669886750643,653.0,1.8180876159227841,1223.0,308.2208472946386,823.0359290670779,1035.0,56.0,1167.0,261.47447842780707,889.7950758595495,-0.7931476958640026,61612839258.0,0.08694636767620564,114347.13648859326
137,235.0,592.0,5914262365.0,4.144082678754088,143.0,7.5570443256934325,1208.0,120.63620320368389,367.0750748254074,306.0,109.0,1099.0,66.67088644818287,404.84889308633853,2.090387353530268,5914262365.0,0.08375169352285822,29158.515675155133
138,422.0,1115.0,87703398694.0,3.94571277633863,97.0,5.18557019658873,1427.0,195.5617255242324,949.8127457295808,1065.0,61.0,1366.0,94.07876361929081,986.9503195789765,-1.8891477223482587,87703398694.0,0.11908437024070653,71926.68136667852
139,175.0,1115.0,8408362542.0,5.0040747672624635,781.0,1.3358746304359428,1576.0,381.7858984230539,686.2848557692307,919.0,44.0,1532.0,342.6295049228195,794.756447691893,-0.17240445932928578,8408362542.0,0.04049470438759708,160650.90788964267
140,181.0,1059.0,1294531345.0,4.876079826821993,740.25,1.4755164187224556,1290.0,327.9032450199169,545.4669069462648,387.0,22.0,1268.0,293.2337323036136,651.2744198272821,0.39885515652438275,1294531345.0,0.04813078332923944,126624.223347838
141,440.0,1082.0,12159691859.0,4.118490388542565,195.0,4.892765157034061,1215.0,198.58893851237704,908.877122069523,1036.0,0.0,1215.0,114.66924950903474,945.3227123186643,-1.728774747657321,12159691859.0,0.1134090201423168,67577.4074041376
142,911.0,1095.0,41675538848.0,3.5184309399552363,124.0,35.53760417333457,2414.0,68.76673526554777,1015.495240712519,1031.0,0.0,2414.0,50.7733478786921,1020.3850600984715,1.7194469549027607,41675538848.0,0.10854146144784203,9955.086962384285
143,896.0,1089.0,243944510311.0,3.480733924117143,98.0,24.876668136378086,1251.0,71.97409060824339,952.010471660241,939.0,0.0,1251.0,42.985163199752776,961.1822191752995,-3.699143764587991,243944510311.0,0.13455297042499187,17547.320307998834
144,135.0,1237.4000000000005,1599105881.0,5.653517712479593,742.0,2.269308367268318,1897.0,388.7321854438449,596.88326446281,429.5,18.0,1879.0,308.96895503693196,742.0621908642111,0.6581715262167909,1599105881.0,0.0252380586480887,194386.66371441216
145,59.0,303.0,724394172.0,3.860512102179021,104.0,15.9487050274462,1142.0,90.42473278974903,168.9877511698321,131.0,0.0,1142.0,45.97052860418162,223.267124580063,3.1428954442163497,724394172.0,0.0951158198363489,21291.348872812294
146,105.0,211.0,61083168.0,2.7909982013749053,47.0,28.37992740615453,810.0,39.25769203685025,153.21884911644767,138.0,47.0,763.0,21.04232397604495,166.36409811016637,3.977889010721185,61083168.0,0.1991527555052517,4200.997415440306
147,162.0,506.8000000000004,245487627.0,4.058088830382598,120.0,8.66584843125752,1093.0,116.8244336242743,293.0940617577197,237.0,88.0,1005.0,56.86246429286285,341.4984633568054,2.3522729280334507,245487627.0,0.0868081313014483,30717.07143742136
148,141.0,347.0,105296442.0,3.6308476959090314,86.5,8.511693604303824,810.0,67.17012187742331,228.63652378156195,207.0,15.0,795.0,37.6796241091347,248.65633274550862,1.9945502483739963,105296442.0,0.1097938114115224,9555.311807528356
149,174.0,440.0,2168889382.0,3.699877899521543,82.0,12.887168273384876,1324.0,98.863664809141,275.6666511041599,224.0,16.0,1308.0,41.648850138803404,318.2138704132874,2.9587244388145155,2168889382.0,0.12425424184372298,25267.96479242185
150,550.6,1221.6000000000001,233658915.0,4.753488430076936,202.0,3.476755473441543,1399.0,181.26308105894708,963.9957805907173,1031.0,201.0,1198.0,112.01186976848352,992.9262787018524,-0.9777109049430406,233658915.0,0.05745161922056651,56614.72994000249
151,132.0,1008.6000000000004,1231839930.0,4.553144430702048,237.0,3.3998626682381428,1115.0,236.1185393243897,371.43546889507894,243.0,42.0,1073.0,152.38338264625128,478.2822735034535,1.3745766024776098,1231839930.0,0.05818476820564017,90789.62559432519
152,1048.4,1102.0,560146213.0,1.8607059388605007,26.0,3.0338518660092064,1138.0,16.347624614730577,1074.480412371134,1075.0,1010.0,128.0,11.155345259415416,1074.681648378172,-0.009142768123840125,560146213.0,0.3200552662344564,432.48879158252726
153,130.0,1170.0,13059053291.0,5.2627883045887645,870.0,1.5977861212109346,2108.0,431.17478356314786,655.4463672909109,736.0,0.0,2108.0,379.82471867847454,800.1327621417912,0.16329638870812793,13059053291.0,0.03782596705019086,210602.4966578006
154,93.0,406.20000000000005,129014318.0,3.8378654842900546,102.0,10.398474038938025,1136.0,116.10838112584226,206.2629435718441,140.0,9.0,1127.0,51.15136785606705,273.95612655797714,2.6644049079397014,129014318.0,0.11809665169861801,32507.55738772864
155,196.4,536.9000000000001,42021488.0,4.363479873831357,192.75,3.9385078215054135,890.0,113.57853249853609,347.22147651006713,314.0,90.0,800.0,78.86007344114117,375.5152522840937,0.9983516402421764,42021488.0,0.058330705824061975,20448.950948155492
156,189.0,1040.0,2663650056.0,4.874144840864958,736.0,1.256561203911975,1159.0,337.6877655897376,590.9449606862045,497.0,16.0,1143.0,308.6411053749588,689.9215823917185,0.12401397102664917,2663650056.0,0.04311360969057342,126775.8432894731
157,1009.0,1094.0,51992942642.0,2.8166752757447435,37.0,24.149955787050388,1974.0,66.19989101372592,1031.0016097000105,1060.0,0.0,1974.0,16.11781195481987,1042.5558025757034,-4.17538949472776,51992942642.0,0.22810150030446044,23958.282280256153
158,457.0,1071.0,7298287983.0,4.979494654709999,381.0,2.8975486041000273,1204.0,207.08558272844752,818.2393632996296,890.0,53.0,1151.0,156.2217846839733,854.7704335337341,-0.8601847369878316,7298287983.0,0.04050976246060076,61116.838390464574
159,167.0,362.3000000000002,218786205.0,3.3216057139249155,65.0,13.803616819288626,1056.0,68.74498586905226,241.39672867222578,207.0,95.0,961.0,31.435774030157777,264.8938723914398,2.950868235625566,218786205.0,0.1521686448073447,11896.383016880198
160,912.0,1049.0,8977019021.0,3.1278071516640336,81.0,4.920595187822101,1122.0,44.5216709509804,979.5159215181731,983.0,523.0,599.0,33.054456078993034,981.058905285821,-0.5653454596106384,8977019021.0,0.12932282116860325,3025.135133017536
161,273.3,993.0,186761116.0,5.174083468237467,376.0,2.4564750076885713,1082.0,215.4928685122187,672.268156424581,710.0,77.0,1005.0,155.74823052361933,722.2735596517895,-0.5700782940359369,186761116.0,0.03041415686152118,69734.62082956215
162,285.0,1099.0,18281285902.0,4.691614570393882,395.0,2.9460332901228417,1191.0,260.8715370904309,851.1933249370277,1026.0,5.0,1186.0,186.8746340615766,906.8054120513709,-1.1663629646828344,18281285902.0,0.06887574630890368,97765.97890830429
163,120.0,673.9000000000005,1069907636.0,4.714877708339222,211.0,5.649232441273523,1318.0,175.09267684394683,316.9914479504571,234.0,11.0,1307.0,100.74142876680331,397.1862915083979,1.7437714385493335,1069907636.0,0.05421892791133327,57273.37208846668
164,215.0,1027.0,6321373524.0,5.2686747950676125,641.0,1.693534760027457,1811.0,300.45330028190733,600.3091651205937,541.0,60.0,1751.0,258.3747823404977,684.9223524373216,0.2524461853403518,6321373524.0,0.031299217612496176,108747.53514049038
165,303.6,1080.0,5498747549.0,3.8773835908847984,97.0,5.872166623481112,1351.0,185.59791171200231,927.4864496335435,1033.0,88.0,1263.0,69.25090227390095,968.108083916355,-2.0701037096345067,5498747549.0,0.11650941939542826,77002.14789036066
166,212.0,1076.0,32264817998.0,4.823735302168491,767.0,1.377177238743787,1308.0,334.0669931055233,594.0254000508002,436.0,6.0,1302.0,300.43345197325925,694.3164290510032,0.3245758865833625,32264817998.0,0.047368682526180775,129209.12774462359
167,170.0,1176.0,59985893596.0,5.002264446559927,783.0,1.7673282856336532,1678.0,360.27839360032056,803.5727133614325,1005.5,0.0,1678.0,303.3541416727455,897.3301488064125,-0.6897589745774669,59985893596.0,0.04139047361750842,159472.2902978834
168,138.0,1074.0,1299865770.0,4.473080879237697,828.75,1.7056419097959896,1575.0,384.19989921894677,490.0730158730159,205.0,65.0,1510.0,333.34316978949687,642.38290761819,0.6639858073395606,1299865770.0,0.08551393298059963,172484.2391131267
169,150.0,620.0,1761754282.0,4.612968362669907,186.5,6.2770492387180825,1342.0,151.37544310452265,327.6591789310612,261.0,0.0,1342.0,86.28626929246029,389.39313623270453,1.8110701089949481,1761754282.0,0.05721790051864813,44266.477007364396
170,262.0,1060.0,1163678810.0,5.178208112247123,546.0,1.7961569820978345,1156.0,266.68185352178256,726.3618946248005,807.0,111.0,1045.0,219.4551477356762,786.9609325204553,-0.4687760484920933,1163678810.0,0.03189420844543525,91705.90735053492
171,171.0,1025.0,4237810588.0,4.713429781230352,401.0,2.624369504222802,1546.0,259.55839936577394,432.1916839084296,278.0,37.0,1509.0,194.45568642491114,531.8282234837358,1.058988210072529,4237810588.0,0.05594386757638323,96051.6076542625
172,146.9,1327.1,372064753.0,5.107194910523716,802.5,1.6985668040614297,1674.0,442.60775060467614,618.027868852459,338.5,72.0,1602.0,381.0857128460092,780.9879756006407,0.4769443430242969,372064753.0,0.04541789841440473,227983.7713544746
173,170.0,1081.0,101107631466.0,4.244074619817342,602.0,2.2422201014491883,2048.0,319.7709283460136,810.689157682257,1029.0,0.0,2048.0,253.77355239462622,889.4115299056784,-1.002251019192692,101107631466.0,0.10021728791896095,133835.95914559215
174,112.40000000000003,439.0,398260440.0,4.305951395451799,150.5,6.26850175198491,1041.0,103.06366683773038,257.3898597626753,229.0,7.0,1034.0,64.44383897239922,293.12895204034663,1.484804078446313,398260440.0,0.0635863097835637,19675.042615622184
175,246.0,1171.0,41870540101.0,4.965360672670572,721.0,1.7574685145076496,1354.0,329.9502994993816,824.2121005986162,1011.0,60.0,1294.0,278.09324649704337,902.0968182290153,-0.6634191466622574,41870540101.0,0.042612726983687205,134453.08268572978
176,1012.0,1477.0,3734435057.0,3.930124199027245,184.5,4.657704287491335,2109.0,147.614676657159,1158.760236075249,1074.0,910.0,1199.0,92.10799676714994,1173.6745755198453,1.5468029956801659,3734435057.0,0.12458458177070317,34786.724512522655
177,1032.7,1095.0,3078699391.0,2.108375846367985,28.0,6.693640822101937,1133.0,20.949448976608526,1065.8319793205317,1071.0,911.0,222.0,12.182245810443577,1066.2506597184706,-1.6410785438131053,3078699391.0,0.2984589127024474,892.6612077514188
178,168.0,1240.0,7080699454.0,5.098368711340724,849.0,1.6281976091013248,2151.0,435.79408975313663,678.7837606023063,803.0,93.0,2058.0,385.52496363661214,821.4634484161606,0.2178814789515228,7080699454.0,0.04300172468430007,214054.80342636103
179,1052.0,1125.0,16241389760.0,2.3504537040679816,37.0,5.099726970888125,1201.0,23.57589432770999,1089.236876736365,1091.0,892.0,309.0,15.704868985064314,1089.6832987044272,-0.7289534620201485,16241389760.0,0.24047231243719924,972.717832970769
180,891.0,1091.0,59297458897.0,3.576484973856395,68.0,11.928335644443548,1391.0,97.92584623197685,988.5666717606507,1036.0,30.0,1361.0,31.193387506911183,1003.4279697649014,-3.02442540015222,59297458897.0,0.13012055944650577,29603.625990581764
181,288.0,1051.0,3070400243.0,4.802667549074234,658.0,1.3617908058480819,1128.0,286.91846953921174,649.7311846101924,567.0,100.0,1028.0,257.32546332693676,719.8080052775839,0.1732298627047714,3070400243.0,0.04607557786897897,95972.95220673035
182,217.0,442.20000000000005,101378801.0,3.689501861445039,81.0,11.55400600283167,1017.0,83.38340193066362,316.42956926658906,281.0,93.0,924.0,37.72236925015753,343.5397484852224,2.7351460481933474,101378801.0,0.11340988587590681,17891.88648305079
183,281.0,1083.0,14715396127.0,4.569703924956393,192.0,3.6675780737459736,1331.0,228.58449860755033,863.9156721904869,994.0,0.0,1331.0,141.59304827396343,912.2892695148764,-1.4478800279072135,14715396127.0,0.06527074768474204,85921.42261564598
184,427.0,1100.0,67979780599.0,4.423755377866804,127.0,5.202467326330894,1841.0,184.78564313081822,935.8584237125315,1031.0,13.0,1828.0,85.99641345532685,972.8502962437373,-1.5949783834081723,67979780599.0,0.08562082066723,70606.70966782313
185,51.0,990.0,7130305290.0,4.610306767813723,274.0,3.635737842091212,1728.0,261.2418081023686,298.73701964973435,139.0,0.0,1728.0,168.1566135721234,447.70692944483903,1.4414341478807176,7130305290.0,0.06376312551221926,111197.68776372033
186,1014.0,1122.0,552719788.0,2.8813556019962028,58.0,3.324667922530988,1216.0,34.925018508634494,1069.929460580913,1069.0,927.0,289.0,24.03194716636688,1070.8508541656115,0.09744776637200817,552719788.0,0.1617999001394604,1972.501248256745
187,440.0,1107.0,47069378179.0,4.7353361496694175,306.0,3.55707747624644,1968.0,210.75290077689195,897.0434564785779,1019.0,11.0,1957.0,143.79239688507164,934.5510949921869,-1.1619241207466904,47069378179.0,0.06158914954663503,68698.78634006136
188,147.0,373.6,47780814.0,3.7716145325535817,92.0,8.103518222587251,825.0,73.1921572806223,241.9007299270073,217.0,43.0,782.0,41.361581414792916,264.1079573558626,1.9123101187538414,47780814.0,0.09859875326335979,11237.049999467205
189,253.0,1152.0,82387349362.0,5.023093063486126,677.0,2.185154816342341,2324.0,318.5801521570985,821.5837607512034,970.0,105.0,2219.0,252.90067999493482,901.458118574957,-0.40550565860221727,82387349362.0,0.04356027228466942,137626.8636146108
190,129.0,963.0,4259565312.0,5.064437906840524,428.25,2.520656188808236,1175.0,255.65084582057386,413.5213029477335,287.0,0.0,1175.0,191.1842011524678,513.597936837084,0.9225574483981647,4259565312.0,0.039631320245617566,92782.97273171823
191,197.0,997.0,4286317948.0,4.8395594886174225,427.75,2.4477466026255215,1212.0,253.291043945184,460.1188369152971,315.0,43.0,1169.0,191.52288922252112,548.6781897110434,0.9773144776647134,4286317948.0,0.04877677874780233,89338.41178030195
192,306.0,1070.0,37878356435.0,4.1622952791128816,253.0,3.8230989721333626,2211.0,238.49942361763863,883.834890103554,1026.0,5.0,2206.0,158.46642992041131,934.664901786671,-0.8601339344134273,37878356435.0,0.11793369852819922,92434.36566752582
193,164.0,1071.0,18362017561.0,4.996146692796852,787.0,1.5467328666068272,1830.0,344.15038566889353,552.947244533961,388.0,34.0,1796.0,304.9188957688168,667.5198138341992,0.42081133310655927,18362017561.0,0.04249787629171817,139832.0466235438
194,236.0,1092.0,49269745763.0,4.394757592921606,379.0,2.885359580228631,1298.0,275.68860447592755,850.5300515072195,1026.0,0.0,1298.0,196.85458089301042,912.1668684491397,-1.2288323178098917,49269745763.0,0.08372630576679471,108647.02737943668
195,382.6,995.4000000000001,2167732919.0,4.742256040946198,399.0,1.9198252105761953,1191.0,214.87595659728714,739.4750487872874,854.0,135.0,1056.0,175.01673360538084,777.3868644699755,-0.49148773822059894,2167732919.0,0.057037505491945834,57506.98927149886
196,152.0,741.5,1617270975.0,4.609048490634937,202.0,5.016964353261088,1144.0,176.90969882431577,347.0990503533569,258.0,9.0,1135.0,99.64395191585275,422.593866331857,1.6821830134511024,1617270975.0,0.05738328024135649,58107.82510510524
197,321.0,1057.0,3999966542.0,5.0977382290947615,429.0,2.4082003761139994,1546.0,236.97112597692376,780.6965481710458,891.0,42.0,1504.0,181.4117632113496,828.8096218784027,-0.7823806628455576,3999966542.0,0.037422912314915756,77438.28899203472
198,180.0,967.0,6616875390.0,5.058728205754683,353.0,2.7680221214433516,1270.0,235.55267520072715,445.94003062266074,330.0,0.0,1270.0,167.96932932085772,530.4954843489215,1.0045801033150688,6616875390.0,0.03953993261069674,82562.94800285717
199,124.0,375.2000000000003,215950092.0,3.844266331096957,94.0,13.087214822997653,1158.0,91.8145095867178,229.9305603300103,190.0,10.0,1148.0,43.13724848406392,272.46130729678697,2.8576729196759887,215950092.0,0.10214657253759357,21367.10140020167
200,108.0,1093.0,10990896833.0,4.524710853304463,853.0,1.1999603580323124,1760.0,427.91831122452027,583.3442821794188,562.0,32.0,1728.0,398.301159616435,730.2423802870517,0.07144827108525659,10990896833.0,0.06364646225394614,192963.38241587766
201,146.0,897.0,3264555770.0,4.403702747039752,199.0,4.402894103396428,1164.0,207.75523769062247,348.98302196799125,229.0,25.0,1139.0,117.27117598831624,445.7112730407395,1.6433428987456145,3264555770.0,0.07091796610582231,76869.3892936852
202,952.0,1078.0,14481061470.0,2.7691292573929345,46.0,11.087678249295003,1139.0,37.11824824875969,1029.9465334900117,1043.0,484.0,655.0,21.844287811007195,1031.2772258984846,-2.043603389296165,14481061470.0,0.19561137463908498,2742.8548087823683
203,580.8000000000002,1103.0,22524559077.0,3.6820873494044486,58.0,8.297005066423429,2771.0,159.04188822988334,975.6521523104025,1055.0,17.0,2754.0,44.323514376953966,1008.6701041765727,-1.776504974172099,22524559077.0,0.1463713303779631,65518.25675165735
204,247.0,1148.0,12755665480.0,5.249115728084753,719.0,1.7421974901721649,1932.0,361.0934026981969,738.3610776475742,911.0,106.0,1826.0,310.3241177662315,835.7519362059381,0.05081820155345933,12755665480.0,0.03557528962372858,153304.21788708743
205,155.0,554.0,393250067.0,4.445442018020044,151.0,6.790984369529336,1078.0,134.60697590794678,320.77777777777777,265.0,44.0,1034.0,68.9464775111421,376.0398824166464,1.9664269022782834,393250067.0,0.06296165703447432,38507.61045187582
206,104.0,1078.0,2829038129.0,4.630711999477494,884.0,1.1686543323496874,1185.0,412.12880355538107,559.8569176882662,353.0,2.0,1183.0,387.06354907737204,703.8844099153578,0.16409347975586122,2829038129.0,0.05479728009667496,182013.49423848538
207,97.0,1060.0,9956594430.0,4.9275603976538385,864.0,1.3516144455291128,1649.0,381.42278140918296,518.819182389937,336.0,0.0,1649.0,345.9677592417141,659.4404759735341,0.3242337935876293,9956594430.0,0.04557442174037889,165688.39733643844
208,969.1,1143.9,1043580546.0,3.5870761966706746,72.0,15.297104676089157,1978.0,75.01901305073496,1073.0089686098654,1049.0,876.0,1102.0,30.596034275975256,1081.6345720869097,3.1896324142959616,1043580546.0,0.120498099700376,18585.100816425027
209,12.0,30.0,952565.0,0.87634622891526,10.0,2.7227631997034334,46.0,5.5870225,20.6985,21.0,2.0,44.0,4.135170542530434,21.82389745210511,0.022961885644896478,952565.0,0.583232,47.85459775
210,171.0,1057.0,25142161406.0,4.828841897276563,766.0,1.552887440596565,1310.0,333.8406152724586,523.5242914652482,324.0,1.0,1309.0,293.2018527112654,637.5597926661087,0.5392420298512579,25142161406.0,0.04746907846068285,132404.80547026134
211,184.0,961.0,11838427090.0,4.841474601166737,320.0,3.169858994586601,1305.0,228.57959725924042,423.3113835376532,297.0,0.0,1305.0,156.26776516955564,509.07756046173773,1.2007561115409038,11838427090.0,0.05038685702104949,79967.4351331121
212,490.0,1258.0,17797666408.0,4.560310043631567,177.75,5.2848014438897355,1339.0,199.53861726938857,1039.2383561643835,1136.0,72.0,1267.0,98.71932678960938,1077.483066764873,-1.8435598147853307,17797666408.0,0.05871245727289478,80953.39824178573
213,198.0,1063.0,8942776693.0,4.986509227669672,697.0,1.6727643271285038,1244.0,309.7898254821402,535.873169183331,370.0,2.0,1242.0,264.83959176851823,636.7989731174388,0.5655284216539755,8942776693.0,0.040898073985076396,118352.87871283753
214,484.0,1097.0,63037205920.0,4.140575607825015,119.0,6.659213231911398,1366.0,157.53558419900293,934.4894881575445,1015.0,21.0,1345.0,61.33006046124696,965.3906735344943,-2.193643850433573,63037205920.0,0.08191951612386222,58708.549070434965
215,935.0,1093.0,5854900227.0,3.2402760667760555,56.0,28.485370436841073,1260.0,67.58579513232513,1021.7766304347826,1054.0,0.0,1260.0,27.500313474760095,1029.888504148998,-4.580738677127578,5854900227.0,0.16679315007351397,16642.848475602554
216,225.0,1072.0,1901605171.0,4.563839667687937,766.0,1.2140028836032088,1132.0,347.6505702587766,625.2091808686091,460.5,72.0,1060.0,323.36239614470276,722.9842351207218,0.16825385120378733,1901605171.0,0.05895167405563592,131819.68439069792
217,151.0,1168.0,27022612274.0,4.956508076866328,857.0,2.3991134645981496,2474.0,442.73623303377013,598.2367864693446,293.0,6.0,2468.0,374.6324079841725,767.4449408196567,0.7069022937721854,27022612274.0,0.0509090141609093,231084.48450451813
218,149.0,984.0,7516071934.0,4.900461519802971,583.0,3.954612428485134,2031.0,312.53862320125535,449.03013949233934,257.0,13.0,2018.0,225.93321024628008,586.3011190855979,1.3328787279522922,7516071934.0,0.05268248098938202,142120.93606851477
219,226.0,1053.0,3460126937.0,4.953709781922387,615.0,2.581261985880755,1641.0,296.7898369969417,528.3584710743802,350.0,144.0,1497.0,227.2858364553092,630.2126006845026,0.9615592232633352,3460126937.0,0.048530635683152586,118005.24810546769
220,180.0,933.0,3098045553.0,4.560904469853343,200.0,6.458156335039561,2182.0,220.67088103237413,390.92458990904146,262.0,34.0,2148.0,127.86811977881267,490.7640760022402,1.8950935962198319,3098045553.0,0.06901422691265052,88027.34329878037
