,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis
268,754.8131263679049,0.028319680651281043,226.60886852242965,1118.1910767561096,1.5367477741638043,1662.6069969515304,0.005470361704570955,0.0035580359623424993,6.138695755288775,20848.051212233317,0.7800972882115386,0.8697337741954936,0.20357271195849208,0.903691566239713,1022.3075237460997,0.003206276799867482
269,3391.0152056161864,0.03909488135696779,293.60951441603885,1411.0232228307907,1.643703751431672,2296.8728121754457,0.008050601041420628,0.005156950464280876,5.945296925295278,65774.25863702959,0.7563792842344454,0.8517818288560648,0.25153794909448124,0.8915462292748242,1265.6591543150755,0.004621544970601574
270,352.85582453081184,0.04889044145240292,140.39312290506948,1027.9776013226247,1.7403080602367107,1833.9773061130422,0.004596663537401788,0.0031894112888719425,5.738296296469486,5470.376458759869,0.7566813672424868,0.8439049502804346,0.31459006713594523,0.8908922320037662,912.8069207937122,0.002938441895550647
271,782.922745040873,0.10424063944548448,18.847191695516145,62.203805407513826,2.2575653331889205,100.06464234994638,0.2211810918402254,0.07607712356854072,4.589383657040766,4931.164154875332,0.6492640018524369,0.7709069633213944,0.5179967153030509,0.8305007887330833,56.4676852952078,0.05892145093237948
272,551.2768110541317,0.05939860132570391,178.80975695911363,1164.3681415681535,1.9631537311028144,2621.4116950135303,0.007371762768628066,0.0047573462645401675,5.452509837982086,6561.085282089227,0.7032352223965945,0.8086854064972228,0.39640280054887594,0.8617806922783243,964.6089932044681,0.004301941112656741
273,3980.7869505058384,0.19306065605214492,2.111455150700039,61.60577319850058,1.9049285995337333,116.38079369529412,0.03531297799827653,0.019160775754344647,3.456244923229371,13948.830034740573,0.6746889275762733,0.8004568800764453,0.33631394400532777,0.8475754403722503,52.35064162511176,0.016415229320205182
274,129.81862525774486,0.13907882104859462,52.03680871375251,106.29550514907925,1.6695608313249843,122.81038089793239,0.09301890765481999,0.05229565847867504,4.213922530614878,696.7812964142764,0.7450480297116081,0.8446195690076017,0.2554481176125243,0.8857649251249442,103.16236262254527,0.045294603954499434
275,11.440703788046788,0.06977078401070895,31.468789231673142,140.7822911766353,1.2295330511662526,161.97213608939592,0.03237378312296998,0.026683305140379473,4.442412525308926,144.7910170544897,0.8808372353249189,0.9353846153846154,0.07788678117900835,0.9502809234523496,135.99446932006796,0.025447395369915336
276,6178.087886323414,0.07005723038608544,85.75734801448787,272.77096163091625,1.7179131286308427,402.3958770466519,0.022591017973821705,0.012165187812647908,5.1473068565654865,65378.47450845808,0.7390055757704632,0.8390637936213705,0.2833993293463921,0.8825311194892561,251.29689592189294,0.010471357576007064
277,741.3711556181944,0.08122794221323157,150.52867486204136,368.17185033432634,1.8860710726404017,689.7993972914549,0.030067865787315226,0.015054775445466332,5.067055396867175,6514.3964364470785,0.7072302849230945,0.8165616859399335,0.3485949324266209,0.8636428956365941,318.3740723105367,0.012761755196645706
278,1899.7936078525565,0.0693488821591736,82.27153920189507,1159.6084433130723,1.718264149680145,1979.8323851773575,0.0028427658859749593,0.0019786149338524477,5.381881385857735,20246.725159991707,0.7371515420787351,0.8375014416751205,0.28168965844779226,0.8815784595997561,1025.7273700093747,0.0018234922823448347
279,2892.3783435009254,0.18598065292002525,38.925871243600476,996.1134962501745,2.159954873122329,2256.493269292934,0.003697754995622806,0.0022878525780963494,4.0772790653834265,10093.817556942191,0.6473941932282484,0.7704350145767039,0.46665354847385804,0.831621186501438,814.5375245299747,0.0020595412829354223
280,84.6658899255726,0.0478160333075764,169.69517520816305,425.07514281302974,1.4476547006962053,600.778415636527,0.059052451773975854,0.03804292147688047,5.331476462495159,1457.8382212673803,0.8174894805597813,0.8926184926184924,0.16770925948426274,0.9199269747962453,395.11457649273467,0.03422722523188111
281,12.635238366988242,0.051213020764062055,73.03310788794317,190.8987684763804,1.2125349505626193,208.4871847828311,0.10251352238718521,0.07548750394465564,4.812393005121565,225.45166095092625,0.9100886024096297,0.9467455621301777,0.08207931199057655,0.9617116020435366,187.04527135905715,0.07058092463930098
282,6892.6860279880875,0.13510774220854754,145.19327005804877,1558.4017860343724,2.1979527221377264,3677.003330409799,0.004162780921372804,0.0023742910513168537,4.661472215707118,32600.844611944674,0.6367541494906427,0.7649739876160062,0.47683502125536414,0.8249798087702364,1255.4015802317708,0.002065485407663188
283,5198.311675850016,0.17785297562775976,125.23533494076544,1359.5502418455287,3.179062381198629,4825.19729399241,0.006062078733300001,0.0031855885101462864,4.652080622567818,16049.33924061318,0.5453176835275901,0.6779198206075951,0.9508882208888357,0.7645867462171184,995.3395803921144,0.0027655994546590787
284,699.3872995112719,0.04508002515679102,178.5229896485735,783.5835037880141,1.7076802919189749,1612.9933970503926,0.009047532510383049,0.005919520846554903,5.523544959052302,11777.947120411438,0.7582073311170159,0.8443401956061906,0.2996752731834645,0.8926067323012603,670.4656557057622,0.005352526381703441
285,2287.105514293388,0.07295037488069007,256.02921387609865,1304.3501092889744,2.436763626728894,3908.3554157372646,0.022118155679731202,0.013401717633300163,5.525879712753978,20861.206507396037,0.6628172159002947,0.7615534819098401,0.671695803452534,0.8390006954649784,1030.3022630029898,0.011997355560979757
286,322.0574505665373,0.03876163606116042,206.81267391157039,632.9747011294343,1.6194787742888581,1124.6841497646924,0.01952778745097083,0.011435502207255385,5.7232226262081145,6479.304588861427,0.7775525908698918,0.8612076611453366,0.2545139699331829,0.901787370130466,563.246842930314,0.010095570746486133
287,766.7666679330753,0.062193289891589,105.56882046260161,1371.9266775989397,1.7189398825453872,2592.829044843079,0.0025051181586808443,0.001887164758757283,5.336079957018447,9374.754350475887,0.7586533010755923,0.8458468525213174,0.3026514174710683,0.8921754580093011,1192.6859446427052,0.0017824048800521284
288,189.9189394902623,0.19576481431036705,2.021623484543508,22.673980965687182,1.94557237253265,43.600629178817535,0.14424548951706617,0.08280813494424923,3.4096161120196444,655.5019490683325,0.6694448372891225,0.7975475633651475,0.3421881286263379,0.8421672982289183,19.171332867767543,0.07197543712599785
289,183.1506172724377,0.1313473367228854,50.378152484288826,1437.751392436368,2.0183392088941297,3097.2901932774134,0.0033105515413757057,0.002445245347984483,4.5138735575904585,963.9590841789056,0.6870714949708154,0.7997959364741372,0.4082103501647879,0.8524900781064899,1198.4724342993027,0.0022949621347707707
290,505.90642245670034,0.03591451912619566,163.84073964789008,451.5257838023651,1.431422694749512,581.1073532262226,0.040087889818518664,0.024205173824875446,5.65981119219821,11689.82893272102,0.8262043490264703,0.8962227595779849,0.1679600588991748,0.924808323529438,427.00443422824725,0.02161268603486988
291,509.6665279169525,0.07398719711017358,87.47765126405781,175.82342179826762,1.7351426993654988,213.68557355201938,0.23236506762014933,0.09071896209259554,5.020720601314353,5221.80485442008,0.7533194042481829,0.8458125556967067,0.30089017193581163,0.888489026587314,168.67415633846028,0.07245253039909325
292,2274.906790477049,0.19951427622429707,35.76150185931172,1439.278186295977,2.057403688778648,3018.097992715179,0.0023489035030283224,0.0014417727945620544,3.761350341760532,7437.344303206823,0.6511672131441254,0.7796944540892018,0.4067620708879471,0.8341654060199631,1192.7042300360752,0.0012887942107413038
293,624.4504519700527,0.03312726033981109,155.40576789197758,578.1909664731312,1.4878406489620668,886.4426215806221,0.011139359265978902,0.006915866148610766,5.754895632284188,15137.654886390108,0.8013423876845442,0.8810237225949172,0.1916431609005232,0.9142658444209565,528.8062096898067,0.006166350138445681
294,5704.16516800884,0.16524117587689566,84.25527974216614,1355.8346353179659,2.176991117215751,3089.3022986100473,0.005849779584293562,0.003413890196904657,4.287490291142653,22110.83368912311,0.6396790130644064,0.7664452110944118,0.4703054126813806,0.8274963445583376,1104.578017665108,0.0030001655263497853
295,870.4140478684196,0.07083638622816177,179.72294384867385,429.2174022918906,1.7611100971629958,739.7774253205662,0.027288839808421443,0.01454982739194743,5.199152355811415,9116.340235457625,0.7369241855804873,0.83593447021707,0.3026934467711991,0.8801604618173748,382.29915775793376,0.012552333587671207
296,7027.77114679063,0.17652027569312,25.4391715394296,1061.1768676655379,2.3911391994089386,2474.1880672226857,0.0025353046325107603,0.0011433948545888346,4.160436760373221,24277.42525516629,0.6061708216744309,0.742429873284767,0.5516557841044883,0.8051781249544525,863.4197126154608,0.0009470425282144125
297,2334.9865158708644,0.08950800479357841,174.84068301282645,1337.9006670183371,2.19437889731389,3404.6472313097556,0.008245285328306153,0.005120940210118856,5.2491337063338355,17513.40063705648,0.669105500295146,0.777036290276282,0.5157867289443814,0.8434034122188258,1076.9261526972523,0.004587521923231729
298,82.75927431777687,0.07687668733089177,23.821949955943712,77.49236774781062,1.8106657854310706,96.74760947885366,0.22294588630020293,0.08950940106446328,4.650922761768727,801.257013737378,0.742936632125303,0.8344806944028733,0.35179574061356483,0.8841187536849463,73.57055106968164,0.07292345862278149
299,469.4029805065812,0.10453490277115968,52.08241057684697,111.46055850345594,1.8046990231699807,153.20506586885946,0.10235429155223133,0.05453818700317929,4.566834887666177,3264.999384960636,0.7224865860760349,0.8279172821270311,0.3169276967008641,0.8728757745352851,104.53074329697644,0.046729143257382075
