,HLH GrayLevelNonUniformity,HLH GrayLevelNonUniformityNormalized,HLH GrayLevelVariance,HLH HighGrayLevelRunEmphasis,HLH LongRunEmphasis,HLH LongRunHighGrayLevelEmphasis,HLH LongRunLowGrayLevelEmphasis,HLH LowGrayLevelRunEmphasis,HLH RunEntropy,HLH RunLengthNonUniformity,HLH RunLengthNonUniformityNormalized,HLH RunPercentage,HLH RunVariance,HLH ShortRunEmphasis,HLH ShortRunHighGrayLevelEmphasis,HLH ShortRunLowGrayLevelEmphasis
85,40.90917446680156,0.13768745397983648,4.757358953894269,58.59945489222928,1.495655731101704,86.16007711552427,0.04295940608405947,0.03092295006152679,3.61130842030349,244.12363248696323,0.8098085755712524,0.8899124827268541,0.17744190733387805,0.914123190637151,53.94886197632656,0.028867886304013768
86,395.07513265427775,0.2351314895298558,2.1032131424577973,45.01465742851656,2.4861499584049573,107.62189898779197,0.06581885117670802,0.028328063866748507,3.5003883055232765,1027.1646778364602,0.6060672371774014,0.7404440219974201,0.6031521856944456,0.8046037525487453,36.75768229070088,0.023358238973015095
87,34056.32525282884,0.40133993636107956,0.7491417281109592,211.13368948551795,4.800395932207201,1009.8797386299151,0.02300978595617195,0.0048292788380992395,3.2758098194527636,35711.60521551423,0.4126124687501133,0.5768751110684748,1.5351968042316968,0.6538518235609777,138.30744857245378,0.003173808149397147
88,3758.4760434477726,0.20473031492339427,3.4660382011582134,160.0309727657538,2.570521830821195,406.16088759896354,0.01722538830240345,0.007000037020749834,3.81525000766,11259.169251520952,0.6090104344417242,0.735447840677202,0.6698097582546964,0.8065846907055387,129.64863644867717,0.005733524726001998
89,2618.9426056237426,0.1728838101547465,4.473871809655372,186.62508621310047,1.9896386720893526,367.5828005205127,0.011616837645776966,0.0060719441825723836,3.8187430616605695,10407.720855190539,0.6837995677432962,0.7984569116316069,0.3964424728173622,0.8519045578899234,159.5413208527049,0.0052356889595228575
90,290.6719618197819,0.24622496975913585,1.3957756838456854,31.839788264490146,2.22576762142196,68.77599580267068,0.08332296767220189,0.03940748072614359,3.2376807347077685,754.6503809677698,0.6333625771759894,0.7652373583587081,0.4687324844888175,0.8211390535393496,26.38477411577029,0.03298622655913633
91,6523.155563378201,0.21007912372168214,2.7552627613891265,113.331526719147,2.4882433610982377,277.5171539340477,0.023918063898739718,0.010056503513297295,3.693244992997031,19187.704445944866,0.6129806623260486,0.7420829636937211,0.6192291565731991,0.808800323515003,92.18429746646767,0.008261432841798784
92,15207.072204485963,0.15797278251896293,4.759530597997419,245.28061550585164,1.9932817430589025,483.7435624375464,0.008700965177849618,0.00447017106402253,3.914018910027089,66600.754725399,0.6883633078097586,0.8001831075305692,0.40685443902334634,0.8544135791812533,210.25197218391654,0.003847197939103833
93,132.0653273585384,0.3042266631119187,0.8257901401207589,13.184236292178158,2.217386690741837,28.08072294867587,0.2170510461433501,0.1044572723540919,2.857632123761156,271.0654438640721,0.6173937644976948,0.7608636977058029,0.42949087010774156,0.8094080722813176,10.809643162262809,0.08686125684503042
94,4674.376311374109,0.3093907374171208,0.9521608457108577,91.23635586727538,2.8967711302034234,263.1278421180069,0.03288596313584464,0.011624083017712292,3.1577153888508938,8362.123653897812,0.5480719120792462,0.6949594796973635,0.7600289850056462,0.7650945807699358,69.94796533654332,0.00898311005123458
95,206.10512138176253,0.21857555724218727,2.3303602982293348,22.959059685645876,1.9507986727977065,41.80286644162023,0.13707413031571308,0.07831117060556332,3.3606545843723956,649.4671079525035,0.6814130481759849,0.802647097366007,0.35138612395732777,0.847922458597681,19.892119304171143,0.06870190842506602
96,2769.8146688434917,0.20452277342354805,3.055022776207547,135.6664665039537,2.2235484166903317,297.6952678641331,0.017738122778944036,0.008283985879024458,3.6629641308725196,8752.368862162652,0.6425157217170867,0.767324486786889,0.49279657707225966,0.8275286795643082,112.78865936727064,0.006943582934524569
97,527.9361578934138,0.17300176055855962,3.7471084017039473,94.46039604207076,1.9307641955570625,178.85629864463374,0.024289234714690026,0.013374558608534575,3.710645849225174,2145.9214975029367,0.6973020863390349,0.809673597777687,0.3652357826196285,0.8581689072590001,81.55926468625536,0.011683936461625334
98,481.79234901251135,0.18861785991587265,3.013356190019592,75.16992142290654,1.8966570798764417,140.54588803752696,0.03047446865555435,0.017505783413295888,3.565860891819878,1807.895148524611,0.7026045590468082,0.8141373468535934,0.35199265611448793,0.8616197432140714,65.08116071472388,0.015475580160645605
99,5429.0187697180045,0.1938853182316313,3.7400779859996116,114.14094381087509,2.580235667051918,289.5352228036522,0.025222545040721776,0.010467082319003018,3.876568651878912,17334.89253866831,0.6140000473979392,0.7381421599899229,0.6789908112589974,0.8093269614223122,92.95425714426,0.008660241193055506
100,22908.520860886416,0.3197828819967271,1.1689157381043707,111.47993691957141,3.522518764331966,389.981616077063,0.032647948907107996,0.009498241022786619,3.367283254915262,36034.15479608847,0.4978610675659556,0.6480210125894393,1.0476915673025817,0.728389358421597,81.4708888044386,0.006998796487734956
101,247.59381992028798,0.16807914826977716,3.979238080495401,136.23974362109726,1.7946348820764522,243.12492350758586,0.016087864167329678,0.00970129513311083,3.686963563891907,1076.999264850194,0.7247090773511962,0.8312304211625479,0.3015040405722181,0.8724351306981549,119.01425225587137,0.008650809690128665
102,901.1920168216759,0.3270367483437639,0.8011368087669287,30.95652116578896,2.77976796731749,85.77271401001529,0.09726755152221775,0.03668260774559541,3.038060069875075,1549.6666199874142,0.555084107506983,0.7058579881656806,0.6811886136294187,0.7682727547987938,23.826845654376385,0.028727037215818638
103,157.28085751180822,0.40261675525441376,0.4687265348365671,6.887014589235912,2.7851180325593647,18.129640339519877,0.5570431811744159,0.2093616134527601,2.5527108971080965,233.3091905068709,0.5815905223245263,0.7388702379214712,0.7042326529125933,0.7813833571556944,5.490183760397358,0.16667487948705656
104,3803.313054231274,0.14574908630529396,5.9619142263104115,216.4775478510896,1.905697298615718,408.31427533066415,0.009756937564397935,0.005344689739211843,4.014027331982562,18424.322621279258,0.7025854255441246,0.8116994911703083,0.36407627481079435,0.8623668378455931,187.27561294664127,0.00466951325774057
105,161.88170045552584,0.47239344975801895,0.30691015651429504,6.504027825538326,3.254020866986944,21.1068045545255,0.6048889864985598,0.19338414064807305,2.5108458706416545,174.8901408468401,0.4964425988499114,0.6713423831070889,0.7729261225996565,0.7169227345266799,4.6563163763454805,0.14198749569056868
106,180.55256446578534,0.25410643342297967,1.6055653968252273,22.06631411553444,2.2473708634336167,47.89598808760789,0.1397576883491281,0.07073694864159685,3.2575992482276135,451.9452572875798,0.6276258671888425,0.7663233095198538,0.46370232128849903,0.8157448824229626,18.223882095773355,0.06035219136783702
107,644.5953850712983,0.3333492086008636,0.8294787511068107,20.962045724531542,3.119725032929186,64.79905248252342,0.1700819736588117,0.059430057754765814,3.1068299122248386,1039.604721306269,0.5295999114827354,0.6824373929358022,0.831759149805946,0.7503852285715686,15.820493530180867,0.046235269570278605
108,2753.7110380932395,0.20117910117078958,2.5233122512234583,113.00649003861301,2.1677949997615653,241.81937348555817,0.020756557402883197,0.00985452294810729,3.5863604554985695,9018.387676995104,0.654088817575719,0.7760417121165847,0.47134897765016703,0.8339449675151545,94.61103777493727,0.00829769406718524
109,144.7856234419584,0.1763976707318643,3.3160427188988777,45.6277020194378,1.7866491084225784,78.76693008879363,0.0555753698282148,0.03447939719902681,3.564795550042021,592.6952972402349,0.7174324661436647,0.8291981022011357,0.3003089564784224,0.870230720196709,40.101542698577795,0.030941976305610814
110,10576.36674160335,0.1643290396548588,4.651415913944399,311.0494598776253,2.0332516154044313,627.7056370294072,0.0068815899949777265,0.003456568816991144,3.8924866925567576,43859.708111413485,0.6777796802578486,0.7933381975788202,0.41693310007403844,0.8483208093084775,264.51820754983976,0.0029518732131057234
111,11638.150404159325,0.23472158374280447,1.5021140174166576,157.7831667252895,2.249327053948338,353.66275011650254,0.01471096718730718,0.006626723498549218,3.3094913066768665,31096.860932116255,0.624157724228318,0.7577054100327499,0.48888124701684005,0.81681148782571,129.0317357892821,0.005438995759000536
112,3040.8811903251194,0.3412696169842487,0.9610624941254549,73.16149494798803,3.285374510562233,238.79328686712324,0.04687058143512594,0.014729663582794407,3.202776862260241,4610.76644739872,0.511101993801918,0.6654156977413488,0.9148518630241804,0.7376900550549113,54.11749821117633,0.011030066246531682
113,423.3808879929008,0.2605581959330848,2.0192541899755785,74.57733484673685,2.5122830492757684,184.60946108348637,0.037216613632511344,0.015838159595134134,3.3951504411835405,993.1580727277167,0.6038366062256147,0.7401693783603331,0.599632843887501,0.8010391364157348,60.16451344493277,0.012987747809638312
114,181.44746612818864,0.29592207000491677,1.8421872477603134,58.49179777034949,2.2341090350823927,128.58591913779767,0.0457269601993946,0.022858576933769765,3.106135113203787,397.7119788674403,0.6411846764367717,0.7688442211055276,0.4723324462323336,0.8238700023464534,48.43050877036486,0.01954346413654064
115,1892.7202002634076,0.18333229201309933,5.1131861076970315,277.68570685126326,2.1068407023980495,579.0997104228375,0.008194258512862951,0.004063369580426407,3.8639023451006542,6986.810771182445,0.6729017964555942,0.7864030377191285,0.4565385897688285,0.8449942911353072,235.38578981016144,0.0034828685552558535
116,1612.6405010763835,0.18801213982645198,3.258652169850442,75.74912265797992,2.0018578096550317,148.3950858715173,0.031202868225756394,0.016575832517927165,3.6420394581814715,5872.706055406272,0.6806816372024087,0.7974891025044557,0.39927894046580786,0.8499287217464334,64.8532742884466,0.01435350814733451
117,475.6279473701209,0.13490383221286018,5.284037918202359,96.04703070358369,1.5872669779368622,150.25862600309065,0.02164224926638,0.014656116218307315,3.8466453000281007,2701.0974708530816,0.7633432661670624,0.8596810506566605,0.2211027119817302,0.8951783221476378,86.3303923979786,0.01339685596936872
118,4154.365056464916,0.21212425200389473,2.7753613502680756,159.37911309409796,2.4393852655425285,385.30757385087475,0.016201749088350478,0.006869912806829749,3.668048546447553,12098.040001107696,0.6134908783072318,0.7437924471484579,0.5885543736244505,0.8094497966296529,129.43804899976004,0.005628409497660251
119,1469.8945191895573,0.17164243687561273,5.1136686354196765,137.18653485660306,2.1493937251953827,289.5265312638776,0.01832233881580434,0.009177082467383729,3.9014106425026984,5884.755702520315,0.6791907809564196,0.793725467765806,0.47600562171446753,0.8468383521803344,116.87963268801833,0.007945715938083821
120,2009.1038559197186,0.16551748854190118,4.639068256978545,160.95349171771645,1.9465971861970568,309.3604032867734,0.013502291624214112,0.007275057031251405,3.845768641159027,8466.208539852172,0.6938796457882128,0.8052940485372917,0.37963440284315547,0.857368050267724,138.5526732691473,0.006328690859687157
121,146.07863417195705,0.09638486632038351,13.20825593282598,196.91450928895196,1.4814391831658291,284.9411639170363,0.013231438608980196,0.009768887822867176,4.279133350911636,1247.2241125094495,0.8156190009890246,0.8909049773755657,0.18439685202525272,0.918836629595286,182.2156652458141,0.009184090853135093
122,485.51643098227345,0.13105500381033097,6.524530362152783,139.44879912117688,1.5296564009276017,210.66972418909234,0.01460087799266334,0.010233832429368813,3.8984519464194496,2916.290759455733,0.7834277147467286,0.872344667585007,0.19916233123327354,0.9046680607531699,126.5846246905981,0.009431290411858867
123,1509.7106738163418,0.2166017607287252,2.0190980502180826,92.35181329809781,1.9797991590493078,181.41111491714625,0.023199153300707,0.012074426633368319,3.3656313862620952,4759.193997797218,0.678547639383409,0.7978016945271353,0.3816948982598201,0.8484900372338261,78.57709247070015,0.010343321945689123
124,10135.109322132248,0.2649513423640385,2.0687054374882523,212.32636824137788,2.6673301387203554,563.4182825271962,0.012955334112093984,0.0049629158667512194,3.4607194025120616,22403.35429944993,0.5811898929582473,0.7188002026195816,0.6781799457689772,0.7882491616036259,167.71215353305266,0.003945443346141755
