,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares
343,348.1707884743163,1535650.7462769807,23891.060858550485,658.0906630258534,24.88421237164288,0.927140306897641,3.0007013951700654,3.11556314185849,15.373095105515846,0.4316923125493374,0.3619296745546572,0.9941799229690423,0.9574825004568452,-0.26222556714068224,0.9498413233168874,0.3435122825216694,13.777090907235513,0.008446559967766564,8.000548703672,0.9555630865407554,0.02911056541783815,27.554181814471026,5.493223349595777,170.74371884937412
344,333.2423484098133,981238.9813351168,16953.564940239983,463.85606639081976,38.881396043603395,0.8443302586331283,3.6049174719346135,3.3054472727625845,24.674249095305246,0.4328831445819743,0.36913059044666885,0.9867515663629809,0.9406662260769603,-0.18248795827457087,0.8635466688840239,0.33603484519607985,15.066175649717746,0.011111805461818131,7.922782300895505,0.8894924701674137,0.0363859998876881,30.132351299435527,5.28203017576764,125.68436560860582
345,450.73840270189737,1087548.197084948,16379.03562991758,655.0237245729852,75.53146115406491,0.7928439335046373,5.3169816828580645,3.820800163698265,45.16282020398319,0.3819502074154441,0.31798666720577146,0.9881847091918754,0.9411253294789906,-0.16998260087479197,0.8775525271654072,0.2844727726616255,17.48889410098551,0.007569832265574868,8.917976148285605,0.8249739750694014,0.034662522968278625,34.97778820197104,5.83327508477702,182.63879643176247
346,617.0110076018437,729276.8021776048,8150.863145746785,529.6751836331509,33.99938641576224,0.8790541051350227,3.93289817783759,3.495210343587365,17.656419051860016,0.36478128881507266,0.28504809807017834,0.9951088444033233,0.9564107405742083,-0.22476196176895694,0.9434764822419799,0.2790886419050431,22.205662175646015,0.002390538993627513,9.499358361185447,0.9014128183122629,0.00936233544977866,44.41132435129205,6.299981735753091,140.91864251222825
347,1216.2415760935417,1031170.302542135,-18141.503115751544,479.55446329745763,46.508557530612634,0.820518481887211,3.1868794008404615,2.750259709185317,33.98128317943934,0.576530144650606,0.5451732172411975,0.9778075343420581,0.9410958353986796,-0.3066108496550287,0.9170101878142477,0.365488215218494,33.28594813126655,0.08108228148352084,5.70322965469771,0.8594477225061378,0.22061089733418118,66.57189626253309,4.3451928922907275,131.51575520701755
348,32.39506868666365,2692.494430420855,131.74256017613848,17.50310372202352,7.269414085396161,0.41619816251852565,1.724205424894999,2.4406726476838463,4.117575805029979,0.5308498215657707,0.47942226290854806,0.9886518982080074,0.9380537089180152,-0.09641914719276266,0.5812439131650641,0.4226335474613283,5.462277738472471,0.0341371329097794,5.764219107006548,0.4691862298665711,0.0802839579032284,10.924555476944944,3.8441475241193093,6.19312945185492
349,823.7815931257675,1087491.889455321,-479.86486923009556,896.2456894501458,68.4879200625016,0.8569479084441256,5.257301718885832,3.7969436894292494,37.20692423499983,0.39146360870816294,0.3268024304084199,0.9720728062784846,0.9094054522448833,-0.2437332792019577,0.9377598934052169,0.2409590667623807,24.83327075287215,0.01506107482001661,8.653826798539544,0.8698907533825508,0.10390348022153842,49.66654150574432,5.932474338068871,241.18340237816193
350,721.4128347752068,2842307.598787631,31774.324756877562,1168.6485363731897,32.5242268354017,0.9457667522391588,3.2272312884301257,3.1694184141349684,21.45050122918497,0.4497047489244946,0.38824221485478805,0.9954220820741418,0.9646727863999531,-0.2821408630857322,0.9610001584637232,0.3578571776822904,20.913558021054158,0.008996065890200567,8.294156047718614,0.9686425684253112,0.02968596630418085,41.8271160421083,5.76208250887119,300.29319080214754
351,1065.1954430443088,980143.5132932769,-10940.771309336169,786.2457200931434,51.53558029510373,0.8762285553358151,4.223261477459193,3.5181086872592977,32.46958240817522,0.43489732855501667,0.3769973217833468,0.9825103650307319,0.9320981167043804,-0.2329851524300256,0.9334026633681193,0.3126296116478415,29.68596234095433,0.012967747066902654,8.495904449284811,0.8871488645676011,0.06027860570773394,59.37192468190866,5.7997293918877935,209.44532509706173
352,110.6650062759395,234195.46426227904,4594.130738477839,133.26106529541033,21.032172576187445,0.7209559483648289,2.9999493682795904,3.1225175933095217,11.56209419422633,0.4196273821573329,0.3475470091190716,0.9895450557609874,0.939346345613565,-0.18952449693647713,0.8631290648010369,0.3341351298727103,9.088029830892692,0.01738819834203296,6.949609941131849,0.80560347825951,0.05089270221007599,18.17605966178539,4.5838269662800695,38.57330946789944
353,385.7311096824375,409027.4348909074,7790.511754955684,308.7727899831341,41.00933217754087,0.7602457908192114,4.130973868779453,3.5360254429575453,22.683759174008628,0.3786641888644908,0.30493271249334747,0.9911127706818553,0.9451573357811867,-0.15296384330227042,0.8361022041878138,0.29216015847796184,17.852898491768812,0.005808437902813578,8.719771295613295,0.7665231370908399,0.01968523682567948,35.705796983537624,5.652139600940537,87.4455305401687
